Date,ALV.DE,ASML.AS,BNP.PA,DTE.DE,MC.PA,NESN.SW,NOVN.SW,ROG.SW,SAP.DE,SIE.DE
2010-02-08,0.006442771007131309,-0.006838954564841071,0.007430184793290051,0.017478860601109147,0.018165201332174252,0.022130257891807448,0.0008750173422353846,0.037691479059478006,-0.02471168168546145,0.025288881307842015
2010-02-09,0.0052488767318203955,0.011550526005649209,0.018122328399821308,-0.0032010063101061137,0.010756581916378183,-0.008903586840586453,-0.007010576053915973,-0.0005676890508550247,-0.024723541863693077,0.006713385082693035
2010-02-10,0.00853302831235525,0.0030740936438327093,0.03114991197460726,0.011346755875785819,0.009993174698031737,0.001225124831259139,-0.0008627839268775528,-0.006246424297552955,-0.0006297746671822813,0.00031777426097545636
2010-02-11,-0.0074505355867136025,0.0030649741647288398,-0.026495481842535695,-0.01058433470916531,-0.0030837067415045993,0.013254747772386999,0.014960552664987858,0.0,-0.019536868913151095,0.0011109639189055276
2010-02-12,0.004325860167171625,0.0015277292289188615,-0.018556798814375663,0.007702160354523535,-0.014952454523226577,0.013282133208440738,0.0008853536171928855,0.01885713996514138,0.0062670769242454405,-0.014745607770352498
2010-02-15,0.008107346062363074,-0.014382192456650178,0.00556743271466642,0.001061601546136437,0.0112537857781696,-0.003972228822065271,0.002584666313134809,0.0033650241530831515,0.0028745792049880148,0.009816615645115379
2010-02-16,0.016084393660046103,0.0280786033051319,0.027890960031406786,0.008165422852957294,0.0028468003391106667,0.00897317425855726,0.0008647170584674679,-0.0005588168224808232,0.024044499214112447,0.007968037747846157
2010-02-17,0.013851020763120836,0.0023654515190956182,0.03963408602023977,0.004523025870168951,0.01535513547961287,0.009881412414011193,0.012100562181557306,0.013422684279276842,0.006686395642313547,0.01660084805652029
2010-02-18,0.00719697485787707,0.003647473914812238,0.021505283092561944,0.011204163571660875,0.011563692647254875,0.00684935801100961,0.007703081287215419,0.006070765007680556,0.0007722619037842104,0.013530369395970743
2010-02-19,-0.003996518807484195,0.006412932097227042,0.015885231525138765,0.009837278359033252,-0.0006279508568456382,0.02429521902355214,0.01525419693780794,0.009325247560459271,0.015743125732769148,0.0026086444253803354
2010-02-22,0.0007295464528964679,0.003398529179372334,0.016390210413796735,-0.007895599575658552,0.006662674238136823,-0.005692436507146681,-0.013372268344525207,-0.012500094417741692,-0.01170021790951703,-0.0052034846890716135
2010-02-23,-0.009356133193216709,-0.022015290834941248,-0.02446719516748208,-0.017881136114370144,-0.013486699005419434,0.007633469705486728,-0.003367145948598216,-0.0148596713660476,-0.006303792426380572,-0.01830780507759533
2010-02-24,0.006746197976140511,-0.011255511693703646,0.005130470742932491,0.001894305351613168,-0.0037973028631643757,0.01325759977573604,0.0033785219250102028,0.002234627515773413,0.011913988376321738,0.0056417744667460745
2010-02-25,0.0012180822083811549,-0.026707455575292638,-0.02627626689143936,-0.012605077486123162,-0.024650545963344594,-0.01401873804050735,0.0,-0.008361093133709363,-0.012079579088451031,-0.02882979439441047
2010-02-26,0.03188141584772919,0.012595537385811317,0.03145023142970671,0.0053190818884099045,0.036998031205968784,0.013270288001599573,0.011015415062632483,0.00843159044669961,0.014084361080793917,0.010751019188244726
2010-03-01,0.01650933691142198,0.031097387572475377,0.022021707452889006,0.013015940959715255,0.026884296461225476,0.009354467142422829,0.008368187380503267,0.0144928449856645,0.020909802983323234,0.028258252188175348
2010-03-02,0.011020922652553944,0.039853319873309534,0.007366587817823511,-0.0034473153775881338,0.016883335516320264,0.005560841396005101,0.018278206203887537,0.01648359587534265,0.012707430131141617,0.017600863557418522
2010-03-03,0.008032034962744516,0.009737088061506194,0.0027419313661150024,0.0020966042851382483,0.01576037267621566,-0.018433395263028007,-0.007653113730889949,0.003783620035605173,-0.007381188935557281,0.019572367485457542
2010-03-04,-0.010017003895434473,-0.007180946654754772,-0.0014583496828248776,0.00115059581269783,-0.004974623765258146,0.011267763926261276,-0.005141649169373319,0.0022261306753894594,0.006543743966672677,-0.011160782282451986
2010-03-05,0.011958103888699334,0.017358953961338353,0.036698645732351265,0.011388744547921492,0.03523390082146438,-0.017641614042945175,0.005168222355554919,0.0027762811976554946,0.0070923193056033895,0.015199497709609044
2010-03-08,0.0019316702676277497,0.020109689085986426,0.007573264660617918,0.006921343703090832,-0.01230323965905089,0.0,0.001730916928311954,-0.0005539233867081217,-0.003374447608192277,-0.0057814699292536575
2010-03-09,-0.0032889362687696932,-0.002588787453657093,-0.005069167169584499,0.003180281787807493,-0.0024445062133610085,0.012287091655664328,0.00769888460135304,0.0005542303878816046,0.0008831231292520947,-0.0002981724610732206
2010-03-10,0.0065993926020793126,0.01018185393922888,0.009662644497507644,0.0033751467558191806,0.008518979385138126,0.006536409128214293,-0.006791226458736754,-0.01052074785132917,0.0005882775488261771,0.01088749148523549
2010-03-11,-0.004295275418213174,-0.008695478148510682,-0.009917869596642093,0.009580893661552903,-0.007637326667286448,-0.0037108438833813873,-0.0034359586110901397,0.0005597392527074696,-0.009260502946461191,-0.00826192655856317
2010-03-12,0.0,-0.0019937830500355025,0.001757349865872504,-0.0020193442212668167,0.007579716206152831,0.0009312409595678695,-0.005128459698324539,-0.030201562278190264,-0.0059347094307212744,0.01725674644882358
2010-03-15,-0.0032922039987353102,-0.025969033557999177,-0.014385854144281951,-0.007789367303085326,-0.0084480550510867,0.001860391483302859,-0.001724321721176647,0.00576710951485615,-0.0017912038049119339,-0.009944740718256573
2010-03-16,0.012300812189010246,0.015997040470868695,0.023139578664931548,0.0030587101754191437,0.012371253123674597,0.008356453819374998,0.0,0.0,0.005831416728177441,0.029099173019140334
2010-03-17,0.011588666637374123,0.01816695190389339,0.0041755118385486956,0.0022362700527800428,-0.008531408253549588,-0.0027624400664968407,-0.0017442641563560901,-0.004587035966245101,0.025717299987228825,0.032008047161913744
2010-03-18,-0.002558250944177942,-0.010904151145010643,-0.009008967979957982,0.00040575382540275484,0.013721177481715863,-0.0009233246503187464,0.0069376598370884945,0.006336419399340043,0.0028984752359175747,-0.0020862230435662044
2010-03-19,-0.008363004772431126,-0.004409579288025878,0.0020977598905780326,0.0026358601275888738,-0.006423389410834646,-0.017559973559721942,0.0008591983116195134,0.007441330453399342,-0.005780339007071755,-0.006550372593068787
2010-03-22,-0.008208646320997826,0.014697058112735917,-0.0031402677281742175,-0.004044292298332364,0.0021931836485742373,0.014111171938188116,-0.0034507802552828926,-0.005113361423994656,0.014534863958782784,-0.0005613333476401916
2010-03-23,0.0048753441914242135,0.03075385082628701,0.008750492571921953,0.002131558965826841,0.008409430298519593,0.0,0.0017399382297000887,-0.006282362321248125,0.009169070367117005,0.008001282445049274
2010-03-24,0.004061871886742896,0.01462945537753546,0.0034699340317048133,-0.0048626812102102734,-0.004912150801728576,-0.0009278447088719721,0.007721411747672935,-0.0005747069820380979,0.0034073181505567263,0.0019494353905067374
2010-03-25,0.02258661149613661,0.008157826364024734,0.015387190393366668,0.005497208391502806,0.004591813992962157,0.0046424611231361546,-0.003395882258920957,-0.00460014803575115,0.011743018168469455,0.025017487750237377
2010-03-26,0.013736456952755383,0.001136444952843929,-0.0001703641015143864,-0.0006074268177427289,-0.003542386891263516,-0.006469364205117567,-0.014571815789374942,-0.0184866190190216,-0.013005158427583208,-0.006101976363191541
2010-03-29,0.007479545259909903,0.000567674571746668,0.0017033017725991417,0.008003325916545068,0.004587549768710675,0.001860391483302859,-0.005195751782789526,0.005297259064038995,0.011051293823789443,0.01527980200756529
2010-03-30,0.0016138442696860267,-0.017772990022089097,-0.009010661628179983,0.0036181321011188317,-0.008105464294469455,0.0027855242693413107,-0.004366742658747591,0.000585474308300471,-0.0019620115703350427,-0.017871292276391948
2010-03-31,-0.002792898790546672,0.018671676382906455,-0.024532572398315855,0.004906762535474618,-0.004027876369780081,0.0,-0.000877132789688484,0.0005849774218158466,0.007020524863005084,0.014502651549076928
2010-04-01,0.012603375883552426,0.0028344440602297016,0.016531940429826086,-0.0014948112830273086,0.023803638349330525,-0.0037037946749318706,-0.0043898221172687935,0.0,0.014082650691666476,0.021442895884113078
2010-04-06,0.013404745514093985,0.008102883207691924,0.0032871518042631998,0.005988299181954648,-0.0029341178527404477,-0.004647014259395066,-0.009700128901976024,-0.01695913088415657,-0.008937303825683474,0.006865645782852203
2010-04-07,0.0017844841287468771,-0.0001869825355881316,-0.0277636140578299,-0.0014882398895513793,-0.02105514785902962,-0.0028006515469454207,-0.003561799207610905,0.0035695833036246682,-0.0015258990629380964,-0.01573567859345748
2010-04-08,-0.018128648525715607,-0.016638671624198076,-0.01826863808394752,-0.009239918602155117,-0.017691868239519293,-0.00936352395357054,0.0,0.016597580100880638,-0.001389568311685796,-0.012789958881283203
2010-04-09,-0.001387227811033176,0.013688215451148844,0.02529335392915577,0.006818896144110909,0.04049434419680642,0.005671156385130605,0.01606744225341683,0.015160275212217744,0.001808753809453112,0.0099867314469968
2010-04-12,0.008122238659301395,-0.009940000175867825,0.007929666674917568,0.0029882365956002133,0.004072798222531926,0.0018796248771713042,-0.002620648078186294,-0.0034464125114785915,0.0011110959157019096,-0.000801747292099031
2010-04-13,-0.010071064087497472,-0.009092503313611,-0.008391542208962544,-0.0004965385543310719,0.014647423613748378,-0.002814207881837727,0.0,-0.0034583313479048527,-0.004994416534516599,-0.015779379283381578
2010-04-14,0.008674149647569296,-0.01682296284214546,0.015514770677206524,0.005961217994947088,0.00377637963820443,0.0056443602750937405,-0.00440894561771954,-0.001156726795666252,0.012130624568729598,-0.00231005846361243
2010-04-15,-0.004034344556638425,0.006222405824791499,-0.0012153023270440322,-0.0014814222345419514,0.001437834121457815,0.0,0.007971417796453162,0.027794050785271862,0.007852136509826968,-0.0043578548917546645
2010-04-16,-0.015669902429977345,-0.011014979297851668,-0.03789320313211719,-0.010880220453840184,-0.03303116816773155,-0.007483693593054674,-0.006168752779572295,-0.01352091888912077,-0.015855610998530056,-0.027082600212697705
2010-04-19,-0.004006923248551564,0.0035173846776139772,0.0,-0.00140010177500427,-0.009254068602186138,-0.0038870391304974827,-0.002634860381477866,0.0028551811115267167,-0.004027748336672521,0.012512318241370446
2010-04-20,0.007502494345337896,0.032320600182126125,0.009575261623143927,0.0044060472131317585,0.01672049725927849,0.014634004385163157,0.0053191725082040175,0.00113909122296052,0.00934330866505051,0.02582620889961018
2010-04-21,-0.018994386962174814,0.0011319230640878253,-0.03400140846240263,-0.006480436551691948,-0.006464414015613373,0.0,-0.0008816963215453333,-0.0045506556610297455,0.00345407260191255,-0.010828329446402107
2010-04-22,-0.0201317162114516,-0.010550392317609125,-0.02148927879634044,-0.0072251645823838695,-0.00490878501129155,0.015384540004225622,-0.011474102228787753,-0.014857222250142077,0.0023405217883136764,-0.0231253153862524
2010-04-23,0.00348014919057249,0.011043507346253811,0.0026504090000063485,0.002122502778624913,0.020649231744336305,0.008522870044562758,-0.0008927175281535638,0.0,0.01648362721493246,0.020170772724890318
2010-04-26,-0.007495959760058457,0.010357771625401968,0.030211526520968812,-0.0014120395100856165,0.015735883232351755,0.005633701895888077,0.001769318376678708,-0.0034803973156596335,0.009189161210107377,0.03968156974747861
2010-04-27,-0.024236301063299326,-0.03373697229506212,-0.07019796615855134,-0.019090997552729805,-0.045037349904621604,-0.010270572680977641,-0.013381246493195387,-0.012223474258828304,-0.013122853632610232,-0.03552564265327052
2010-04-28,-0.020101714663008363,-0.032021797490161985,0.00492799967873192,-0.006899251010002327,-0.014136594012540415,-0.021698230347588443,0.0009041134625127345,-0.007071233619004191,-0.02944361357514258,-0.014377700779459102
2010-04-29,0.019570942033554806,-0.0011957127844967053,0.02196944196072126,0.013687102165242493,0.021744108208368695,0.018321954758923287,0.003613741677560345,0.01305640861511681,0.006151352651282416,0.012920227737700074
2010-04-30,0.0004624242361963571,-0.008379804725920037,0.0005758161172539911,0.00030711465778998637,-0.0010354193704535941,0.0009472078729357847,-0.009001389771891466,-0.0035150584948341335,0.006669421678127563,0.01961316892573861
2010-05-03,0.00601024420545393,0.006237376594385502,0.003260817580712283,0.010123559366981727,0.005066687619881272,-0.0037845405762223505,-0.005431474353592591,-0.01763659092831138,-0.0034508033050950626,-0.016814371648874227
2010-05-04,-0.0295266063178794,-0.01679647260525441,-0.0611851841962352,-0.020663768947959515,-0.035174073985759224,-0.0037986816742762164,-0.0009130993110229024,-0.007181573911377526,-0.009695311731265144,-0.030236923560843065
2010-05-05,-0.001894386893124378,-0.00020351814948271763,-0.02688409418408888,-0.0020204059940344132,-0.0023749112482203127,-0.006673100931266163,-0.002760479356326395,-0.0012051366176505374,-0.0020976754940630338,-0.0012695988571177486
2010-05-06,-0.017578506333199906,-0.0032548647362619088,-0.025219404946071555,-0.006972399402704221,-0.004166204224119174,-0.006717691806319648,-0.006397802480649695,0.0018102441724883178,-0.001541855600617148,-0.00042391413842624015
2010-05-07,-0.027030567952089135,-0.04489784629271787,0.0,-0.03171028508745766,-0.049605328338170995,-0.029951777141659086,-0.03876415897941676,-0.02349382766453667,-0.028635654359975282,-0.03547192740936367
2010-05-10,0.08295283376867424,0.04807703417434239,0.1403111525201166,0.029239926400452587,0.10086755261791036,0.025896491280192446,0.03648833014770059,0.017890259183807045,0.024711116448652426,0.0769230008608135
2010-05-11,-0.009635156944506229,-0.0038738633639320286,-0.023159571391902833,0.0020453377632629888,0.007997559376921926,0.022330041089100083,-0.004629636772376489,0.0036363276031978753,0.005499862319451321,0.02027209353359316
2010-05-12,0.03441580590049931,0.029062773194585834,0.009059505937831558,0.02869153785325662,0.03332188344182563,0.010446492634388793,0.0037210012635839895,-0.0030194531065126373,0.01122024952147882,0.016802317116874965
2010-05-17,0.004322379437565527,0.016362729424683975,-0.0037525187110056812,0.008389084000596903,-0.01101465402731483,0.012428454017429313,-0.0009415728527749634,0.0030602686684135794,-0.0019912453277554087,0.0021632622769722776
2010-05-18,0.013747624943657444,-0.01568642769512618,0.031701217239352486,0.008985198286372231,0.02066844178467364,0.0037770415306741523,0.0,0.0,0.009264330531036258,0.031435511171276076
2010-05-19,-0.032547095687431415,-0.03166270500717738,-0.031481954313166804,-0.01989868968881625,-0.030712313487078702,-0.004703448770956853,-0.007521084055766347,-0.006101461750722015,-0.007484742146287582,-0.027468926951547123
2010-05-20,-0.00706973764462282,-0.025119310239081427,-0.010583077775528027,0.0014583045708480569,-0.017087125575258044,-0.013232667402434894,-0.015213707986220237,-0.017188371775465283,-0.007968368069841025,-0.0340284371087507
2010-05-21,-0.004664955332424281,0.006219700360017066,0.008840874260561904,-0.012321098330376867,0.003956741581585321,-0.02107297619047621,-0.011552917558427023,-0.021861285325838087,-0.013482195535051922,-0.010024900944356596
2010-05-26,-0.011265702528349575,0.04940802936873756,0.0014365624731298432,0.01604672347626801,0.03495785523818018,0.006889722000026133,0.00589183021029438,0.013054873208539597,0.015162611704929274,0.03160037502186652
2010-05-27,0.04058362841889718,0.01106546722829349,0.0444663896149915,0.02072113697763367,0.03318318979397494,0.022482775403261934,0.01567125756763388,0.01675241079700629,0.00638052961444302,0.03684349469443937
2010-05-28,0.0030757911351635414,-0.00772521219932687,-0.00760599153156527,0.004499163240609727,-0.010935901431788797,0.003824221957676066,0.01446501696187541,0.009505777607986987,-0.00028837554966931744,0.0
2010-05-31,-0.0018397587098133439,0.019030968232427004,-0.014371256977331326,-0.004260586285450674,0.0034913080494500814,-0.0019047673158405498,-0.0018822058271852349,-0.0037665240152429114,0.015422430253126285,0.0077603322726915724
2010-06-01,0.0036863946332301722,-0.009337849806213772,-0.007019990805977261,0.007899137407074042,0.005799193435450212,0.007633490920027297,-0.002876407279693294,0.01008214905940763,0.01745927452808882,-0.00013493604669601034
2010-06-02,-0.006611177057119777,0.005998372398219987,0.0026104236582540352,0.009905280381907078,0.007610963475230825,0.014204587249579292,0.009551464788281727,0.01621934325079777,0.0036270962109798965,-0.001756532996771698
2010-06-03,0.004436911193234971,0.034923327713934915,-0.00488185479376535,0.0025865826026467698,0.019569288225597115,0.0037349541459963387,0.00946084853839202,0.011049777420407914,0.01612456733670209,0.013264520880321484
2010-06-04,-0.023435812928065736,-0.01502065001365771,-0.05974062622373766,-0.010642725846899737,-0.02042856429883888,-0.007441881114423121,-0.014995388993090941,-0.017000599873300493,-0.008344778968524924,-0.028853497793579597
2010-06-07,-0.005779331701791124,-0.033006103415978316,-0.010087137807314295,-0.004780902868325221,-0.00607332417420936,0.004685815751040989,-0.0028355909639590227,-0.011735686519092514,-0.0026209220348026863,-0.009903860732663472
2010-06-08,-0.005686967701411083,-0.007993054429616175,-0.02834368778397467,-0.007533677856735421,0.0018451342842504825,0.0037314704695010636,-0.008587950108601472,-0.014999935308519396,-0.006224210492769777,0.007918919828333149
2010-06-09,0.019572880939544124,0.03244790380656615,0.020250732776042613,0.01518152118378735,0.03797398239800742,0.007434734693307021,0.013474838423568114,0.0044415805159454536,0.02286534475660673,0.02963482804934836
2010-06-10,0.009349300554974738,0.014975523361176801,0.03544435158696424,0.01701345412484012,0.0124172177943076,0.002767650897397056,0.02277279869997262,-0.004421940112897427,-0.0005517994443151597,0.01941080086982261
2010-06-11,0.004692994438911802,0.011637669632595937,0.05602465551968705,0.0020243185165083055,0.006460723249457789,-0.006439532877748566,0.03065990107297978,-0.014593848216883809,0.002347095920395059,-0.023637469004181177
2010-06-14,0.017332741924688033,0.02485599783803427,0.026471859884797944,0.008081723003000585,0.0018497480022088286,0.0027775552910265233,-0.003621685839453326,0.0038633667369414315,0.007437858195349145,0.040349643593158735
2010-06-15,0.01921199759431791,-0.0006012630571492483,0.03684234575069012,0.01381871770724219,-0.007167704958883636,-0.005539953214398485,-0.0026941027014849572,0.0051315287799660325,0.003417934168011172,0.01008411181884239
2010-06-16,0.007705941280727435,-0.002807765400788198,0.0018276111928208216,-0.00010426640144556298,0.007656842282100396,-0.006499669148457121,-0.0009249222784620814,0.012125044544268437,0.006404368160774387,0.0011518834426784696
2010-06-17,0.0014119599661486237,-0.006838461657595052,-0.0056749369328140675,0.009781623046146493,0.012266456596470965,0.0009345821531514531,-0.01268634148360126,0.0018916156524315664,0.013809727602648092,-0.009588399858543317
2010-06-18,-0.008811099764087782,0.014378292153390149,0.022829059062418944,-0.005255672261347266,0.0015016443612712038,-0.009337095248931782,-0.006452323784473357,-0.024543744780038623,0.0037393169319901443,-0.0027106584775516973
2010-06-21,0.009245028134723832,0.006588373871837971,0.0027899704233771416,0.000310848433371147,0.0341578956391595,0.009425098289390421,0.008344353915353597,0.0019355498397490845,-0.00013286727515182672,0.02549810339912928
2010-06-22,-0.0023489080346846825,-0.009520100202864201,-0.01917725305241591,0.005488868067270891,-0.013253344723069493,-0.004668547624465891,-0.004587082518809016,0.0019318107238122106,0.002794330432432268,-0.009087320444313152
2010-06-23,-0.016480064382284998,-0.020424666285368542,-0.02167964542217471,-0.002059783369902979,-0.010703050904553368,-0.015947513650151568,-0.01382506656148308,-0.0032134202176763438,-0.005440508753149276,-0.015284619593657456
2010-06-24,-0.013285410974610112,-0.02391659675493918,-0.0499120510477542,-0.011250037830191406,-0.023759058836153146,0.0038131666806671127,-0.0018688668840919354,0.0,-0.008138817326528325,-0.02729284611275873
2010-06-25,-0.0052160773619194245,-0.004397683056477919,-0.011116993899291105,0.016701443799971072,-0.013581003768616928,-0.00854691573699251,-0.0037454712011834035,-0.004513427427468741,-0.001076099457502977,-0.0010635466638826419
2010-06-28,0.01572980955535419,0.0039964757009021135,0.03615107125811101,0.016119113314315037,0.02731559245599735,0.012452261904762008,0.0,-0.0012952387784259667,0.00592505357364792,0.018370354369610986
2010-06-29,-0.023049329391943152,-0.04378781951376487,-0.06924781866931184,-0.020410317716920923,-0.04320770597832613,-0.009460881106798769,-0.018796938255657647,-0.028534261370783187,-0.014725482723445094,-0.03856194786983591
2010-06-30,0.005775450081458633,0.0019716827248004165,0.02331410228927444,0.000825240233393032,0.006386985911971399,-0.0028653376760922056,0.0076436603081220245,-0.004672938738810917,-0.0032606906796277535,0.006389961693058055
2010-07-01,-0.021747148378693848,-0.03258227685730197,-0.02859053039363335,0.0017521039428451957,-0.05133044854492974,-0.019157083333333325,-0.030399983327080937,-0.01877942202306082,-0.006543443083156353,-0.017832730561586185
2010-07-02,0.004621070387650583,0.006102697330642393,0.01644068079080685,-0.019135750942250507,-0.0032862716601366193,-0.016601427792822254,0.0009609798503753542,0.0041010315802774144,-0.015916360105848848,-0.013480125957808453
2010-07-05,-0.009945388113130171,0.01864784569083966,-0.01707970064510922,0.01164245754005111,0.0014130886813721322,0.000992989644915676,-0.0088152273309412,-0.012253114710307988,-0.004461708928000574,-0.0009762022855909214
2010-07-06,0.02373168686893079,0.01654154486986048,0.042347823193864986,0.013167507089670183,0.03151488754653475,0.014880870364893717,0.013834530378433518,0.01171603377966024,0.02661050160310041,0.006699333426056997
2010-07-07,0.007236783833869609,-0.0006509840908754949,0.05928422442492631,0.017703510792166144,-0.005814421215487697,0.00684257853614878,0.0039181029468342565,0.00681201222876604,0.00873127047804112,0.007902555832325797
2010-07-08,0.012785971927685047,0.016283197518660364,0.03324649977645522,0.002614346654274735,0.02132791811501389,0.007767073117167955,0.005805685155906737,0.007442684451482995,-0.004598327848549966,0.013617408829629918
2010-07-09,0.00889775199960896,0.013885976602471484,0.010490213311849628,0.00020062313087620964,0.009318198159579794,0.0009633339797068263,0.00870689323861562,0.009402100775112165,0.011412978054172518,-0.006378026189195696
2010-07-12,0.00762700842290398,0.0008427550467953182,-0.0017967241089941188,-0.00872354777464801,-0.005784031223264319,0.010587133378071378,0.003827739872803715,0.0,0.0014777632147111586,0.012701625126374072
2010-07-13,0.01230033965377042,0.02736838510359929,0.029000122020260477,0.014060312015367726,0.023942981730024515,0.008571452921282363,0.009532902172967983,-0.004657218473700486,0.004963086664416139,0.022791407106487194
2010-07-14,0.01822641018353921,0.030532949607876336,-0.013799870071335318,0.005486376210601662,-0.002403965886282222,0.007554317784123077,0.015108465470883736,0.004010478964992847,0.010677946299359808,0.005669829919933145
2010-07-15,-0.009753097110971054,-0.03440056287623272,-0.04010639260579396,0.009920517802131323,-0.0038335651239734814,0.0009372097427879922,-0.010232508736545798,0.003994898202388075,-0.009508773020905026,-0.015602465932680887
2010-07-16,-0.01738142552711497,-0.014003356255506416,-0.033774836548907894,-0.013752406897261427,-0.01616246425104295,-0.0065544417942573485,-0.015037633027355057,-0.04177738396084352,-0.006666469454270407,-0.011321115390784509
2010-07-19,-0.002122523334036397,-0.0033416645622373897,0.0017000871876471368,0.00796797724002185,-0.013187265807475423,0.0009426269691117373,-0.001927763713758135,-0.0034603563267298076,-0.0014765729666136318,-0.013471792241733782
